user_id,username,role,country,city,browser,behaviour_profile,account_created,active
270,user_0270,Customer,Ethiopia,Mekelle,Safari 18.0 (macOS),Casual Visitor,2024-03-03,True
271,user_0271,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Shopper,2025-05-15,True
272,user_0272,Customer,India,Mumbai,Edge 138.0 (Windows 11),Shopper,2024-05-10,True
273,user_0273,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Registered User,2024-10-04,True
274,user_0274,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),API Client,2025-07-17,True
275,user_0275,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Shopper,2024-08-21,True
276,user_0276,Customer,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2023-11-24,True
277,user_0277,Customer,India,Mumbai,Chrome Mobile (Android),Casual Visitor,2025-06-17,False
278,user_0278,Visitor,Ethiopia,Mekelle,Chrome Mobile (Android),Casual Visitor,2025-11-30,True
279,user_0279,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Shopper,2023-12-29,True
280,user_0280,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Casual Visitor,2023-10-16,True
281,user_0281,Administrator,Tanzania,Dar es Salaam,Chrome Mobile (Android),Registered User,2026-05-08,True
282,user_0282,Customer,United States,New York,Chrome Mobile (Android),Casual Visitor,2025-11-15,True
283,user_0283,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Shopper,2023-08-21,True
284,user_0284,Customer,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2023-12-21,True
285,user_0285,Administrator,Ethiopia,Addis Ababa,Chrome Mobile (Android),Casual Visitor,2024-07-31,True
286,user_0286,Visitor,Germany,Berlin,Chrome Mobile (Android),Casual Visitor,2024-04-13,False
287,user_0287,Customer,India,Mumbai,Safari 18.0 (macOS),Casual Visitor,2025-04-21,True
288,user_0288,Visitor,Kenya,Nairobi,Safari 18.0 (macOS),Shopper,2025-08-22,True
289,user_0289,Customer,Uganda,Kampala,Edge 138.0 (Windows 11),Registered User,2025-08-15,True
290,user_0290,Customer,Germany,Berlin,Chrome Mobile (Android),Shopper,2024-06-26,True
291,user_0291,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2025-04-12,True
292,user_0292,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Registered User,2023-10-29,True
293,user_0293,Customer,United Kingdom,London,Safari 18.0 (macOS),API Client,2024-04-10,True
294,user_0294,Visitor,United States,Dallas,Safari 18.0 (macOS),Shopper,2025-03-09,False
295,user_0295,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Shopper,2023-08-02,True
296,user_0296,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Shopper,2025-03-27,True
297,user_0297,Visitor,United Kingdom,London,Safari 18.0 (macOS),Casual Visitor,2024-09-13,True
298,user_0298,Visitor,United Kingdom,London,Chrome Mobile (Android),Shopper,2025-07-05,True
299,user_0299,API Client,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Casual Visitor,2024-10-15,False
300,user_0300,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Shopper,2025-05-17,True
301,user_0301,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Registered User,2025-12-09,True
302,user_0302,Visitor,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2026-05-23,True
303,user_0303,Visitor,United States,Dallas,Chrome Mobile (Android),Shopper,2025-08-24,True
304,user_0304,Customer,United States,Dallas,Edge 138.0 (Windows 11),Casual Visitor,2024-03-26,True
305,user_0305,Customer,Germany,Berlin,Chrome 138.0 (Windows 11),Shopper,2024-05-19,True
306,user_0306,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Shopper,2024-11-01,True
307,user_0307,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2024-07-02,True
308,user_0308,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Shopper,2023-10-28,True
309,user_0309,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Administrator,2026-01-14,True
310,user_0310,Visitor,Kenya,Nairobi,Chrome Mobile (Android),Casual Visitor,2025-11-18,True
311,user_0311,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Shopper,2023-11-01,True
312,user_0312,Customer,Singapore,Singapore,Edge 138.0 (Windows 11),Shopper,2024-11-28,True
313,user_0313,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Administrator,2023-10-26,False
314,user_0314,Customer,United States,New York,Safari 18.0 (macOS),Casual Visitor,2023-10-15,True
315,user_0315,Visitor,United States,Dallas,Chrome Mobile (Android),Casual Visitor,2026-01-22,False
316,user_0316,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),API Client,2025-08-08,True
317,user_0317,Customer,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2025-09-18,True
318,user_0318,Visitor,Singapore,Singapore,Chrome Mobile (Android),Registered User,2025-11-01,True
319,user_0319,Customer,Kenya,Nairobi,Chrome 138.0 (Windows 11),Casual Visitor,2024-03-30,True
320,user_0320,Customer,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2023-10-26,True
321,user_0321,Customer,Uganda,Kampala,Safari 18.0 (macOS),Shopper,2025-09-25,True
322,user_0322,Visitor,United States,Dallas,Chrome 138.0 (Windows 11),Administrator,2023-12-01,True
323,user_0323,Administrator,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Shopper,2024-05-13,True
324,user_0324,Customer,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Administrator,2023-11-13,False
325,user_0325,Visitor,United States,New York,Chrome Mobile (Android),Shopper,2026-02-08,True
326,user_0326,Visitor,United Kingdom,London,Chrome Mobile (Android),Shopper,2023-11-12,True
327,user_0327,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Casual Visitor,2026-06-12,True
328,user_0328,Visitor,United States,New York,Edge 138.0 (Windows 11),Registered User,2024-07-29,True
329,user_0329,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Registered User,2025-04-17,True
330,user_0330,Customer,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),API Client,2024-02-01,True
331,user_0331,Visitor,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Shopper,2025-12-30,True
332,user_0332,Customer,United Kingdom,London,Chrome Mobile (Android),Casual Visitor,2024-08-15,True
333,user_0333,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2026-01-14,True
334,user_0334,Customer,Singapore,Singapore,Edge 138.0 (Windows 11),Casual Visitor,2026-02-07,True
335,user_0335,Visitor,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2023-09-29,True
336,user_0336,Customer,India,Mumbai,Chrome Mobile (Android),Registered User,2026-03-18,True
337,user_0337,Visitor,India,Mumbai,Chrome Mobile (Android),Casual Visitor,2023-12-04,True
338,user_0338,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2025-05-11,True
339,user_0339,Customer,India,Mumbai,Chrome Mobile (Android),Shopper,2026-05-16,True
340,user_0340,Visitor,India,Mumbai,Chrome Mobile (Android),Shopper,2026-01-21,True
341,user_0341,Customer,Singapore,Singapore,Edge 138.0 (Windows 11),Registered User,2025-12-24,True
342,user_0342,Customer,Kenya,Nairobi,Chrome 138.0 (Windows 11),Shopper,2025-10-19,True
343,user_0343,Administrator,Singapore,Singapore,Chrome 138.0 (Windows 11),API Client,2024-12-02,True
344,user_0344,Visitor,United States,Dallas,Firefox 140.0 (Ubuntu),Registered User,2024-09-07,False
345,user_0345,API Client,Germany,Berlin,Safari 18.0 (macOS),Shopper,2024-06-11,True
346,user_0346,Visitor,Germany,Berlin,Chrome Mobile (Android),Casual Visitor,2026-06-04,True
347,user_0347,API Client,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Shopper,2024-11-29,True
348,user_0348,Customer,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Shopper,2024-08-03,True
349,user_0349,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Shopper,2024-09-14,True
350,user_0350,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Shopper,2025-04-04,True
351,user_0351,Visitor,Kenya,Nairobi,Chrome 138.0 (Windows 11),Shopper,2024-02-18,True
352,user_0352,Customer,Kenya,Nairobi,Safari 18.0 (macOS),Shopper,2026-06-07,True
353,user_0353,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Casual Visitor,2026-04-27,True
354,user_0354,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),API Client,2024-11-07,True
355,user_0355,Visitor,Germany,Berlin,Chrome Mobile (Android),Administrator,2025-07-09,True
356,user_0356,Customer,Uganda,Kampala,Chrome 138.0 (Windows 11),API Client,2024-12-02,True
357,user_0357,Customer,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2023-11-19,True
358,user_0358,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2023-08-13,True
359,user_0359,Customer,India,Mumbai,Safari 18.0 (macOS),Shopper,2025-07-10,True
360,user_0360,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Administrator,2026-03-20,True
361,user_0361,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Shopper,2025-12-20,True
362,user_0362,Customer,Ethiopia,Addis Ababa,Chrome Mobile (Android),Registered User,2024-01-01,True
363,user_0363,Customer,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2023-11-20,True
364,user_0364,API Client,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Registered User,2025-11-11,True
365,user_0365,Visitor,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Shopper,2024-06-25,True
366,user_0366,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2025-09-22,True
367,user_0367,Visitor,India,Mumbai,Safari 18.0 (macOS),Registered User,2024-09-13,True
368,user_0368,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Shopper,2024-02-20,True
369,user_0369,Visitor,Uganda,Kampala,Chrome Mobile (Android),Shopper,2025-01-22,True
370,user_0370,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Shopper,2023-11-13,True
371,user_0371,Visitor,Singapore,Singapore,Safari 18.0 (macOS),API Client,2024-08-12,True
372,user_0372,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2025-02-23,True
373,user_0373,Administrator,India,Mumbai,Chrome Mobile (Android),API Client,2024-10-14,False
374,user_0374,Customer,Singapore,Singapore,Chrome 138.0 (Windows 11),Administrator,2024-03-31,True
375,user_0375,Visitor,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Casual Visitor,2025-06-09,True
376,user_0376,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Shopper,2025-11-19,True
377,user_0377,Visitor,India,Mumbai,Chrome Mobile (Android),Shopper,2024-11-10,True
378,user_0378,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Casual Visitor,2026-03-06,True
379,user_0379,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Shopper,2026-05-10,True
380,user_0380,Customer,Singapore,Singapore,Edge 138.0 (Windows 11),Registered User,2025-10-28,True
381,user_0381,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2023-08-11,True
382,user_0382,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Casual Visitor,2026-06-01,True
383,user_0383,Visitor,Kenya,Nairobi,Safari 18.0 (macOS),Shopper,2025-12-07,True
384,user_0384,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Shopper,2024-11-06,True
385,user_0385,Customer,Ethiopia,Mekelle,Chrome Mobile (Android),Shopper,2026-05-25,True
386,user_0386,API Client,United Kingdom,London,Chrome Mobile (Android),Casual Visitor,2024-01-06,True
387,user_0387,Visitor,Germany,Berlin,Chrome Mobile (Android),Casual Visitor,2024-02-23,True
388,user_0388,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Registered User,2024-09-12,True
389,user_0389,Visitor,Ethiopia,Mekelle,Safari 18.0 (macOS),Casual Visitor,2024-01-25,True
390,user_0390,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Registered User,2024-01-12,True
391,user_0391,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Shopper,2025-12-05,True
392,user_0392,Customer,Germany,Berlin,Edge 138.0 (Windows 11),Registered User,2024-03-27,True
393,user_0393,Visitor,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Registered User,2024-09-25,True
394,user_0394,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Shopper,2024-10-09,True
395,user_0395,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Shopper,2026-02-23,True
396,user_0396,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2024-06-21,True
397,user_0397,Visitor,United Kingdom,London,Safari 18.0 (macOS),Casual Visitor,2025-01-12,True
398,user_0398,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Shopper,2024-06-10,True
399,user_0399,Visitor,United States,Dallas,Firefox 140.0 (Ubuntu),Casual Visitor,2026-04-10,True
400,user_0400,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2024-09-12,True
401,user_0401,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2025-09-22,True
402,user_0402,Customer,United Kingdom,London,Edge 138.0 (Windows 11),Shopper,2025-08-26,True
403,user_0403,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Shopper,2024-08-23,True
404,user_0404,Visitor,Germany,Berlin,Safari 18.0 (macOS),API Client,2023-10-16,True
405,user_0405,Visitor,United Kingdom,London,Safari 18.0 (macOS),Casual Visitor,2023-12-20,True
406,user_0406,Customer,Tanzania,Dar es Salaam,Chrome Mobile (Android),Casual Visitor,2026-04-10,True
407,user_0407,Customer,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Registered User,2025-05-18,True
408,user_0408,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2024-10-01,True
409,user_0409,Visitor,Germany,Berlin,Chrome Mobile (Android),Shopper,2023-10-06,True
410,user_0410,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Registered User,2023-08-04,True
411,user_0411,Customer,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Casual Visitor,2024-12-29,True
412,user_0412,API Client,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2024-02-18,True
413,user_0413,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Shopper,2026-04-14,True
414,user_0414,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Shopper,2024-09-08,True
415,user_0415,Customer,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Casual Visitor,2024-04-06,True
416,user_0416,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Shopper,2025-06-15,True
417,user_0417,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2025-12-03,True
418,user_0418,Administrator,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Shopper,2025-05-24,True
419,user_0419,API Client,United Kingdom,London,Firefox 140.0 (Ubuntu),Registered User,2025-12-17,True
420,user_0420,Visitor,Uganda,Kampala,Chrome Mobile (Android),Registered User,2023-08-14,True
421,user_0421,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2024-01-19,True
422,user_0422,Customer,Ethiopia,Addis Ababa,Chrome Mobile (Android),Casual Visitor,2023-11-23,True
423,user_0423,Visitor,India,Mumbai,Safari 18.0 (macOS),Shopper,2024-03-17,True
424,user_0424,Customer,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2025-11-23,True
425,user_0425,Administrator,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2023-09-23,True
426,user_0426,Visitor,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Casual Visitor,2025-02-22,True
427,user_0427,Customer,Germany,Berlin,Chrome Mobile (Android),Casual Visitor,2026-01-19,True
428,user_0428,Customer,Singapore,Singapore,Safari 18.0 (macOS),Casual Visitor,2025-12-04,True
429,user_0429,Customer,India,Mumbai,Chrome 138.0 (Windows 11),Shopper,2024-03-16,True
430,user_0430,Visitor,Germany,Berlin,Safari 18.0 (macOS),Shopper,2025-05-27,True
431,user_0431,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Registered User,2024-02-12,True
432,user_0432,Visitor,Kenya,Mombasa,Edge 138.0 (Windows 11),Casual Visitor,2023-10-02,True
433,user_0433,Customer,India,Mumbai,Edge 138.0 (Windows 11),Registered User,2024-11-19,True
434,user_0434,Customer,United Kingdom,London,Safari 18.0 (macOS),Shopper,2025-02-15,False
435,user_0435,Visitor,Ethiopia,Addis Ababa,Chrome 138.0 (Windows 11),Shopper,2023-09-29,True
436,user_0436,Customer,Ethiopia,Mekelle,Chrome 138.0 (Windows 11),Registered User,2025-02-04,True
437,user_0437,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Registered User,2024-06-20,True
438,user_0438,Visitor,Kenya,Mombasa,Chrome Mobile (Android),Shopper,2026-06-23,True
439,user_0439,Customer,United States,Dallas,Chrome Mobile (Android),API Client,2024-08-20,True
440,user_0440,API Client,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Administrator,2026-05-31,False
441,user_0441,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Registered User,2024-01-05,True
442,user_0442,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2025-01-29,True
443,user_0443,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Shopper,2025-12-15,True
444,user_0444,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Registered User,2025-04-21,True
445,user_0445,Customer,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Registered User,2026-03-20,True
446,user_0446,API Client,Germany,Berlin,Firefox 140.0 (Ubuntu),Shopper,2024-03-26,True
447,user_0447,Visitor,United States,Dallas,Firefox 140.0 (Ubuntu),Shopper,2024-07-31,True
448,user_0448,Visitor,United Kingdom,London,Safari 18.0 (macOS),Casual Visitor,2024-04-07,True
449,user_0449,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2024-04-30,True
450,user_0450,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Casual Visitor,2025-04-30,True
451,user_0451,Customer,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Casual Visitor,2023-09-06,True
452,user_0452,Customer,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2024-05-03,True
453,user_0453,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2024-12-27,True
454,user_0454,Customer,Ethiopia,Mekelle,Safari 18.0 (macOS),Casual Visitor,2025-04-29,True
455,user_0455,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Casual Visitor,2026-06-04,True
456,user_0456,Visitor,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2024-08-18,True
457,user_0457,Customer,India,Mumbai,Firefox 140.0 (Ubuntu),Administrator,2024-09-16,True
458,user_0458,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2024-04-02,True
459,user_0459,API Client,Germany,Berlin,Edge 138.0 (Windows 11),Registered User,2024-01-13,True
460,user_0460,Customer,Ethiopia,Addis Ababa,Chrome Mobile (Android),Registered User,2025-03-15,True
461,user_0461,Visitor,Kenya,Mombasa,Chrome Mobile (Android),Shopper,2023-09-28,True
462,user_0462,Customer,United States,New York,Firefox 140.0 (Ubuntu),Shopper,2025-07-30,True
463,user_0463,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),API Client,2024-07-09,True
464,user_0464,Customer,Uganda,Kampala,Chrome Mobile (Android),Shopper,2024-06-04,True
465,user_0465,API Client,Uganda,Kampala,Chrome 138.0 (Windows 11),Casual Visitor,2025-07-14,True
466,user_0466,Visitor,United States,New York,Chrome 138.0 (Windows 11),Administrator,2025-01-23,True
467,user_0467,Visitor,United States,Dallas,Safari 18.0 (macOS),Casual Visitor,2024-11-15,True
468,user_0468,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Shopper,2024-07-17,True
469,user_0469,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Casual Visitor,2024-07-10,True
470,user_0470,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2023-09-04,True
471,user_0471,Customer,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Casual Visitor,2026-05-20,True
472,user_0472,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Shopper,2024-05-25,True
473,user_0473,Visitor,United States,New York,Edge 138.0 (Windows 11),Registered User,2025-04-08,True
474,user_0474,Customer,Kenya,Mombasa,Edge 138.0 (Windows 11),Shopper,2024-12-20,True
475,user_0475,Visitor,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Casual Visitor,2024-10-04,True
476,user_0476,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Registered User,2023-11-14,True
477,user_0477,Customer,Ethiopia,Addis Ababa,Chrome 138.0 (Windows 11),Casual Visitor,2024-10-05,True
478,user_0478,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Administrator,2025-01-25,True
479,user_0479,Visitor,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Shopper,2026-04-21,True
480,user_0480,Customer,United States,New York,Chrome 138.0 (Windows 11),Shopper,2025-09-28,True
